Variable,Value,Year,Date,DOY
ETo,1.042,1990,19900824,236
ETo,1.1582,1990,19900829,241
ETo,0.9272,1990,19900903,246
ETo,1.0657,1990,19900908,251
ETo,1.0994,1990,19900913,256
ETo,0.6485,1990,19900918,261
ETo,0.7312,1990,19900923,266
ETo,0.8028,1990,19900928,271
ETo,0.6269,1990,19901003,276
ETo,0.5903,1990,19901008,281
ETo,0.5009,1990,19901013,286
ETo,0.4436,1990,19901018,291
ETo,0.4887,1990,19901023,296
ETo,0.5422,1990,19901028,301
ETo,0.221,1990,19901102,306
ETo,0.2441,1990,19901107,311
ETo,0.392,1990,19901112,316
ETo,0.1756,1990,19901117,321
ETo,0.2797,1990,19901122,326
ETo,0.1573,1990,19901127,331
ETo,0.2061,1990,19901202,336
ETo,0.2556,1990,19901207,341
ETo,0.0776,1990,19901212,346
ETo,0.0538,1990,19901217,351
ETo,0.0283,1990,19901222,356
ETo,0.0592,1990,19901227,361
ETo,0.0992,1991,19910101,1
ETo,0.0881,1991,19910106,6
ETo,0.1223,1991,19910111,11
ETo,0.1207,1991,19910116,16
ETo,0.1186,1991,19910121,21
ETo,0.1598,1991,19910126,26
ETo,0.1934,1991,19910131,31
ETo,0.211,1991,19910205,36
ETo,0.2568,1991,19910210,41
ETo,0.2744,1991,19910215,46
ETo,0.4086,1991,19910220,51
ETo,0.3664,1991,19910225,56
ETo,0.3364,1991,19910302,61
ETo,0.3544,1991,19910307,66
ETo,0.3162,1991,19910312,71
ETo,0.4559,1991,19910317,76
ETo,0.4916,1991,19910322,81
ETo,0.5691,1991,19910327,86
ETo,0.7943,1991,19910401,91
ETo,0.5585,1991,19910406,96
ETo,0.5231,1991,19910411,101
ETo,0.5397,1991,19910416,106
ETo,0.6158,1991,19910421,111
ETo,0.558,1991,19910426,116
ETo,0.647,1991,19910501,121
ETo,0.4716,1991,19910506,126
ETo,0.6919,1991,19910511,131
ETo,0.9054,1991,19910516,136
ETo,1.0155,1991,19910521,141
ETo,0.8469,1991,19910526,146
ETo,0.8903,1991,19910531,151
ETo,0.9486,1991,19910605,156
ETo,1.2644,1991,19910610,161
ETo,1.2499,1991,19910615,166
ETo,1.2249,1991,19910620,171
ETo,1.0758,1991,19910625,176
ETo,1.1484,1991,19910630,181
ETo,1.3783,1991,19910705,186
ETo,1.3907,1991,19910710,191
ETo,1.4477,1991,19910715,196
ETo,1.1141,1991,19910720,201
ETo,1.3167,1991,19910725,206
ETo,1.2135,1991,19910730,211
ETo,1.2139,1991,19910804,216
ETo,1.2973,1991,19910809,221
ETo,1.0248,1991,19910814,226
ETo,1.1217,1991,19910819,231
ETo,1.2,1991,19910824,236
ETo,1.1562,1991,19910829,241
ETo,0.9374,1991,19910903,246
ETo,0.608,1991,19910908,251
ETo,0.7059,1991,19910913,256
ETo,0.7784,1991,19910918,261
ETo,0.6849,1991,19910923,266
ETo,0.7187,1991,19910928,271
ETo,0.6856,1991,19911003,276
ETo,0.6199,1991,19911008,281
ETo,0.766,1991,19911013,286
ETo,0.5051,1991,19911018,291
ETo,0.26,1991,19911023,296
ETo,0.1184,1991,19911028,301
ETo,0.1095,1991,19911102,306
ETo,0.1819,1991,19911107,311
ETo,0.176,1991,19911112,316
ETo,0.1941,1991,19911117,321
ETo,0.1329,1991,19911122,326
ETo,0.1268,1991,19911127,331
ETo,0.1299,1991,19911202,336
ETo,0.1378,1991,19911207,341
ETo,0.1513,1991,19911212,346
ETo,0.1454,1991,19911217,351
ETo,0.1084,1991,19911222,356
ETo,0.1193,1991,19911227,361
ETo,0.1234,1992,19920101,1
ETo,0.1183,1992,19920106,6
ETo,0.0832,1992,19920111,11
ETo,0.1126,1992,19920116,16
ETo,0.1639,1992,19920121,21
ETo,0.2644,1992,19920126,26
ETo,0.2852,1992,19920131,31
ETo,0.2525,1992,19920205,36
ETo,0.2082,1992,19920210,41
ETo,0.2562,1992,19920215,46
ETo,0.2987,1992,19920220,51
ETo,0.3619,1992,19920225,56
ETo,0.4604,1992,19920301,61
ETo,0.3821,1992,19920306,66
ETo,0.5498,1992,19920311,71
ETo,0.4802,1992,19920316,76
ETo,0.4944,1992,19920321,81
ETo,0.5358,1992,19920326,86
ETo,0.7947,1992,19920331,91
ETo,0.7142,1992,19920405,96
ETo,0.762,1992,19920410,101
ETo,0.6821,1992,19920415,106
ETo,0.6437,1992,19920420,111
ETo,1.1408,1992,19920425,116
ETo,0.9249,1992,19920430,121
ETo,1.0553,1992,19920505,126
ETo,0.9485,1992,19920510,131
ETo,1.2728,1992,19920515,136
ETo,1.0014,1992,19920520,141
ETo,1.0958,1992,19920525,146
ETo,1.1825,1992,19920530,151
ETo,1.1371,1992,19920604,156
ETo,1.2897,1992,19920609,161
ETo,0.6493,1992,19920614,166
ETo,1.2026,1992,19920619,171
ETo,1.1399,1992,19920624,176
ETo,0.9605,1992,19920629,181
ETo,1.3705,1992,19920704,186
ETo,1.1841,1992,19920709,191
ETo,1.3211,1992,19920714,196
ETo,1.3041,1992,19920719,201
ETo,1.3257,1992,19920724,206
ETo,1.4046,1992,19920729,211
ETo,1.4806,1992,19920803,216
ETo,1.3391,1992,19920808,221
ETo,1.0414,1992,19920813,226
ETo,1.2707,1992,19920818,231
ETo,0.9567,1992,19920823,236
ETo,1.0341,1992,19920828,241
ETo,0.9076,1992,19920902,246
ETo,0.8478,1992,19920907,251
ETo,1.001,1992,19920912,256
ETo,0.9324,1992,19920917,261
ETo,0.8955,1992,19920922,266
ETo,0.8981,1992,19920927,271
ETo,0.5804,1992,19921002,276
ETo,0.544,1992,19921007,281
ETo,0.621,1992,19921012,286
ETo,0.6067,1992,19921017,291
ETo,0.4361,1992,19921022,296
ETo,0.2704,1992,19921027,301
ETo,0.2051,1992,19921101,306
ETo,0.2037,1992,19921106,311
ETo,0.1597,1992,19921111,316
ETo,0.1449,1992,19921116,321
ETo,0.0588,1992,19921121,326
ETo,0.0673,1992,19921126,331
ETo,0.0761,1992,19921201,336
ETo,0.0886,1992,19921206,341
ETo,0.0747,1992,19921211,346
ETo,0.0709,1992,19921216,351
ETo,0.1069,1992,19921221,356
ETo,0.1402,1992,19921226,361
ETo,0.0379,1992,19921231,366
ETo,0.0931,1993,19930101,1
ETo,0.067,1993,19930106,6
ETo,0.0725,1993,19930111,11
ETo,0.0914,1993,19930116,16
ETo,0.1259,1993,19930121,21
ETo,0.1231,1993,19930126,26
ETo,0.1296,1993,19930131,31
ETo,0.1506,1993,19930205,36
ETo,0.1389,1993,19930210,41
ETo,0.1491,1993,19930215,46
ETo,0.184,1993,19930220,51
ETo,0.1761,1993,19930225,56
ETo,0.2152,1993,19930302,61
ETo,0.2201,1993,19930307,66
ETo,0.2291,1993,19930312,71
ETo,0.4034,1993,19930317,76
ETo,0.5599,1993,19930322,81
ETo,0.5322,1993,19930327,86
ETo,0.4688,1993,19930401,91
ETo,0.5064,1993,19930406,96
ETo,0.4529,1993,19930411,101
ETo,0.6183,1993,19930416,106
ETo,0.6892,1993,19930421,111
ETo,0.6885,1993,19930426,116
ETo,0.6029,1993,19930501,121
ETo,0.7336,1993,19930506,126
ETo,1.1545,1993,19930511,131
ETo,0.997,1993,19930516,136
ETo,1.0519,1993,19930521,141
ETo,1.1993,1993,19930526,146
ETo,0.7719,1993,19930531,151
ETo,0.6419,1993,19930605,156
ETo,0.9709,1993,19930610,161
ETo,1.0485,1993,19930615,166
ETo,1.0819,1993,19930620,171
ETo,1.1638,1993,19930625,176
ETo,0.9907,1993,19930630,181
ETo,1.1302,1993,19930705,186
ETo,1.248,1993,19930710,191
ETo,1.1434,1993,19930715,196
ETo,0.8362,1993,19930720,201
ETo,1.1287,1993,19930725,206
ETo,1.1912,1993,19930730,211
ETo,1.1436,1993,19930804,216
ETo,1.1161,1993,19930809,221
ETo,0.9885,1993,19930814,226
ETo,1.06,1993,19930819,231
ETo,1.0152,1993,19930824,236
ETo,0.9464,1993,19930829,241
ETo,0.9558,1993,19930903,246
ETo,1.0812,1993,19930908,251
ETo,0.6853,1993,19930913,256
ETo,0.6613,1993,19930918,261
ETo,0.758,1993,19930923,266
ETo,0.8296,1993,19930928,271
ETo,0.687,1993,19931003,276
ETo,0.2785,1993,19931008,281
ETo,0.31,1993,19931013,286
ETo,0.3627,1993,19931018,291
ETo,0.4281,1993,19931023,296
ETo,0.3622,1993,19931028,301
ETo,0.3501,1993,19931102,306
ETo,0.3002,1993,19931107,311
ETo,0.2684,1993,19931112,316
ETo,0.2652,1993,19931117,321
ETo,0.1179,1993,19931122,326
ETo,0.1271,1993,19931127,331
ETo,0.1377,1993,19931202,336
ETo,0.2182,1993,19931207,341
ETo,0.1342,1993,19931212,346
ETo,0.0834,1993,19931217,351
ETo,0.0742,1993,19931222,356
ETo,0.0631,1993,19931227,361
ETo,0.1603,1994,19940101,1
ETo,0.1557,1994,19940106,6
ETo,0.1214,1994,19940111,11
ETo,0.1336,1994,19940116,16
ETo,0.201,1994,19940121,21
ETo,0.1541,1994,19940126,26
ETo,0.1734,1994,19940131,31
ETo,0.173,1994,19940205,36
ETo,0.1807,1994,19940210,41
ETo,0.2773,1994,19940215,46
ETo,0.2503,1994,19940220,51
ETo,0.2994,1994,19940225,56
ETo,0.4113,1994,19940302,61
ETo,0.4197,1994,19940307,66
ETo,0.7151,1994,19940312,71
ETo,0.6269,1994,19940317,76
ETo,0.5058,1994,19940322,81
ETo,0.6715,1994,19940327,86
ETo,0.5212,1994,19940401,91
ETo,0.4494,1994,19940406,96
ETo,0.7102,1994,19940411,101
ETo,0.9309,1994,19940416,106
ETo,0.9057,1994,19940421,111
ETo,0.54,1994,19940426,116
ETo,0.7618,1994,19940501,121
ETo,0.9984,1994,19940506,126
ETo,1.079,1994,19940511,131
ETo,0.8261,1994,19940516,136
ETo,1.0722,1994,19940521,141
ETo,1.1095,1994,19940526,146
ETo,1.041,1994,19940531,151
ETo,1.0743,1994,19940605,156
ETo,1.2381,1994,19940610,161
ETo,1.1758,1994,19940615,166
ETo,1.4885,1994,19940620,171
ETo,1.5142,1994,19940625,176
ETo,1.501,1994,19940630,181
ETo,1.2026,1994,19940705,186
ETo,1.4719,1994,19940710,191
ETo,1.4469,1994,19940715,196
ETo,1.252,1994,19940720,201
ETo,1.2881,1994,19940725,206
ETo,1.1528,1994,19940730,211
ETo,1.4613,1994,19940804,216
ETo,1.1425,1994,19940809,221
ETo,1.3324,1994,19940814,226
ETo,1.238,1994,19940819,231
ETo,1.1832,1994,19940824,236
ETo,1.1625,1994,19940829,241
ETo,1.0327,1994,19940903,246
ETo,1.0817,1994,19940908,251
ETo,0.7728,1994,19940913,256
ETo,0.7567,1994,19940918,261
ETo,0.8591,1994,19940923,266
ETo,0.5088,1994,19940928,271
ETo,0.3348,1994,19941003,276
ETo,0.577,1994,19941008,281
ETo,0.3303,1994,19941013,286
ETo,0.3907,1994,19941018,291
ETo,0.4246,1994,19941023,296
ETo,0.386,1994,19941028,301
ETo,0.183,1994,19941102,306
ETo,0.2371,1994,19941107,311
ETo,0.1835,1994,19941112,316
ETo,0.0551,1994,19941117,321
ETo,0.1001,1994,19941122,326
ETo,0.0807,1994,19941127,331
ETo,0.1023,1994,19941202,336
ETo,0.0743,1994,19941207,341
ETo,0.0605,1994,19941212,346
ETo,0.1116,1994,19941217,351
ETo,0.0922,1994,19941222,356
ETo,0.0957,1994,19941227,361
ETo,0.0878,1995,19950101,1
ETo,0.1307,1995,19950106,6
ETo,0.1707,1995,19950111,11
ETo,0.1277,1995,19950116,16
ETo,0.1805,1995,19950121,21
ETo,0.1427,1995,19950126,26
ETo,0.1519,1995,19950131,31
ETo,0.2459,1995,19950205,36
ETo,0.134,1995,19950210,41
ETo,0.2346,1995,19950215,46
ETo,0.3793,1995,19950220,51
ETo,0.3872,1995,19950225,56
ETo,0.2868,1995,19950302,61
ETo,0.3913,1995,19950307,66
ETo,0.4101,1995,19950312,71
ETo,0.4158,1995,19950317,76
ETo,0.3593,1995,19950322,81
ETo,0.3916,1995,19950327,86
ETo,0.6351,1995,19950401,91
ETo,0.5162,1995,19950406,96
ETo,0.584,1995,19950411,101
ETo,0.5086,1995,19950416,106
ETo,0.6248,1995,19950421,111
ETo,0.6262,1995,19950426,116
ETo,0.544,1995,19950501,121
ETo,0.6208,1995,19950506,126
ETo,0.6645,1995,19950511,131
ETo,0.8603,1995,19950516,136
ETo,0.7501,1995,19950521,141
ETo,0.8275,1995,19950526,146
ETo,0.7581,1995,19950531,151
ETo,0.5935,1995,19950605,156
ETo,1.1241,1995,19950610,161
ETo,0.9994,1995,19950615,166
ETo,0.7786,1995,19950620,171
ETo,1.1197,1995,19950625,176
ETo,1.0001,1995,19950630,181
ETo,1.3531,1995,19950705,186
ETo,1.2292,1995,19950710,191
ETo,1.1219,1995,19950715,196
ETo,1.2219,1995,19950720,201
ETo,1.5193,1995,19950725,206
ETo,1.1896,1995,19950730,211
ETo,1.3721,1995,19950804,216
ETo,1.2692,1995,19950809,221
ETo,1.1933,1995,19950814,226
ETo,1.0646,1995,19950819,231
ETo,1.1934,1995,19950824,236
ETo,1.1525,1995,19950829,241
ETo,0.9695,1995,19950903,246
ETo,0.8131,1995,19950908,251
ETo,0.9214,1995,19950913,256
ETo,0.6701,1995,19950918,261
ETo,0.6467,1995,19950923,266
ETo,0.5712,1995,19950928,271
ETo,0.5152,1995,19951003,276
ETo,0.752,1995,19951008,281
ETo,0.5747,1995,19951013,286
ETo,0.492,1995,19951018,291
ETo,0.4202,1995,19951023,296
ETo,0.3582,1995,19951028,301
ETo,0.2518,1995,19951102,306
ETo,0.2799,1995,19951107,311
ETo,0.2416,1995,19951112,316
ETo,0.2689,1995,19951117,321
ETo,0.2476,1995,19951122,326
ETo,0.2185,1995,19951127,331
ETo,0.2227,1995,19951202,336
ETo,0.1422,1995,19951207,341
ETo,0.1677,1995,19951212,346
ETo,0.0712,1995,19951217,351
ETo,0.0906,1995,19951222,356
ETo,0.0608,1995,19951227,361
ETo,0.0956,1996,19960101,1
ETo,0.1309,1996,19960106,6
ETo,0.1427,1996,19960111,11
ETo,0.1103,1996,19960116,16
ETo,0.1113,1996,19960121,21
ETo,0.1333,1996,19960126,26
ETo,0.1136,1996,19960131,31
ETo,0.253,1996,19960205,36
ETo,0.2145,1996,19960210,41
ETo,0.2758,1996,19960215,46
ETo,0.3295,1996,19960220,51
ETo,0.2114,1996,19960225,56
ETo,0.2783,1996,19960301,61
ETo,0.3402,1996,19960306,66
ETo,0.4857,1996,19960311,71
ETo,0.5894,1996,19960316,76
ETo,0.4978,1996,19960321,81
ETo,0.4336,1996,19960326,86
ETo,0.5539,1996,19960331,91
ETo,0.783,1996,19960405,96
ETo,0.6915,1996,19960410,101
ETo,0.6973,1996,19960415,106
ETo,0.5192,1996,19960420,111
ETo,0.6639,1996,19960425,116
ETo,0.7263,1996,19960430,121
ETo,0.7911,1996,19960505,126
ETo,0.9667,1996,19960510,131
ETo,0.6312,1996,19960515,136
ETo,0.74,1996,19960520,141
ETo,0.6583,1996,19960525,146
ETo,0.977,1996,19960530,151
ETo,1.2624,1996,19960604,156
ETo,1.2309,1996,19960609,161
ETo,1.3428,1996,19960614,166
ETo,1.088,1996,19960619,171
ETo,1.192,1996,19960624,176
ETo,1.2963,1996,19960629,181
ETo,1.2819,1996,19960704,186
ETo,1.3526,1996,19960709,191
ETo,1.2272,1996,19960714,196
ETo,1.3125,1996,19960719,201
ETo,1.2489,1996,19960724,206
ETo,1.1933,1996,19960729,211
ETo,1.11,1996,19960803,216
ETo,1.2456,1996,19960808,221
ETo,1.1126,1996,19960813,226
ETo,1.1279,1996,19960818,231
ETo,1.1284,1996,19960823,236
ETo,1.1243,1996,19960828,241
ETo,1.042,1996,19960902,246
ETo,0.942,1996,19960907,251
ETo,0.7657,1996,19960912,256
ETo,0.5135,1996,19960917,261
ETo,0.6263,1996,19960922,266
ETo,0.794,1996,19960927,271
ETo,0.7388,1996,19961002,276
ETo,0.7016,1996,19961007,281
ETo,0.5883,1996,19961012,286
ETo,0.3649,1996,19961017,291
ETo,0.1826,1996,19961022,296
ETo,0.1656,1996,19961027,301
ETo,0.2734,1996,19961101,306
ETo,0.2206,1996,19961106,311
ETo,0.246,1996,19961111,316
ETo,0.1601,1996,19961116,321
ETo,0.1628,1996,19961121,326
ETo,0.0823,1996,19961126,331
ETo,0.1067,1996,19961201,336
ETo,0.1336,1996,19961206,341
ETo,0.1166,1996,19961211,346
ETo,0.0797,1996,19961216,351
ETo,0.0791,1996,19961221,356
ETo,0.1392,1996,19961226,361
ETo,0.0548,1996,19961231,366
ETo,0.1552,1997,19970101,1
ETo,0.0945,1997,19970106,6
ETo,0.0927,1997,19970111,11
ETo,0.1389,1997,19970116,16
ETo,0.1237,1997,19970121,21
ETo,0.1224,1997,19970126,26
ETo,0.1832,1997,19970131,31
ETo,0.1452,1997,19970205,36
ETo,0.1674,1997,19970210,41
ETo,0.2643,1997,19970215,46
ETo,0.2302,1997,19970220,51
ETo,0.2042,1997,19970225,56
ETo,0.2214,1997,19970302,61
ETo,0.3907,1997,19970307,66
ETo,0.4082,1997,19970312,71
ETo,0.6438,1997,19970317,76
ETo,0.5752,1997,19970322,81
ETo,0.5388,1997,19970327,86
ETo,0.3897,1997,19970401,91
ETo,0.431,1997,19970406,96
ETo,0.4906,1997,19970411,101
ETo,0.8367,1997,19970416,106
ETo,0.5954,1997,19970421,111
ETo,0.6707,1997,19970426,116
ETo,0.7765,1997,19970501,121
ETo,0.9226,1997,19970506,126
ETo,1.0243,1997,19970511,131
ETo,1.1068,1997,19970516,136
ETo,0.9,1997,19970521,141
ETo,0.7863,1997,19970526,146
ETo,1.0821,1997,19970531,151
ETo,0.8563,1997,19970605,156
ETo,0.753,1997,19970610,161
ETo,1.0748,1997,19970615,166
ETo,1.0988,1997,19970620,171
ETo,1.2527,1997,19970625,176
ETo,1.0003,1997,19970630,181
ETo,1.2613,1997,19970705,186
ETo,0.948,1997,19970710,191
ETo,1.2038,1997,19970715,196
ETo,1.1919,1997,19970720,201
ETo,1.1024,1997,19970725,206
ETo,1.1915,1997,19970730,211
ETo,1.0466,1997,19970804,216
ETo,0.8955,1997,19970809,221
ETo,1.1371,1997,19970814,226
ETo,1.1071,1997,19970819,231
ETo,1.2349,1997,19970824,236
ETo,1.0594,1997,19970829,241
ETo,0.8248,1997,19970903,246
ETo,0.8484,1997,19970908,251
ETo,0.9409,1997,19970913,256
ETo,0.3901,1997,19970918,261
ETo,0.7062,1997,19970923,266
ETo,0.7376,1997,19970928,271
ETo,0.641,1997,19971003,276
ETo,0.4042,1997,19971008,281
ETo,0.4235,1997,19971013,286
ETo,0.4351,1997,19971018,291
ETo,0.2747,1997,19971023,296
ETo,0.3453,1997,19971028,301
ETo,0.335,1997,19971102,306
ETo,0.256,1997,19971107,311
ETo,0.17,1997,19971112,316
ETo,0.1337,1997,19971117,321
ETo,0.1546,1997,19971122,326
ETo,0.0747,1997,19971127,331
ETo,0.101,1997,19971202,336
ETo,0.0741,1997,19971207,341
ETo,0.1079,1997,19971212,346
ETo,0.083,1997,19971217,351
ETo,0.0594,1997,19971222,356
ETo,0.0878,1997,19971227,361
ETo,0.137,1998,19980101,1
ETo,0.0862,1998,19980106,6
ETo,0.1024,1998,19980111,11
ETo,0.129,1998,19980116,16
ETo,0.1235,1998,19980121,21
ETo,0.1981,1998,19980126,26
ETo,0.1418,1998,19980131,31
ETo,0.1914,1998,19980205,36
ETo,0.1487,1998,19980210,41
ETo,0.1649,1998,19980215,46
ETo,0.2118,1998,19980220,51
ETo,0.1822,1998,19980225,56
ETo,0.2075,1998,19980302,61
ETo,0.2446,1998,19980307,66
ETo,0.4579,1998,19980312,71
ETo,0.4197,1998,19980317,76
ETo,0.4709,1998,19980322,81
ETo,0.3983,1998,19980327,86
ETo,0.4346,1998,19980401,91
ETo,0.4782,1998,19980406,96
ETo,0.5082,1998,19980411,101
ETo,0.5104,1998,19980416,106
ETo,0.836,1998,19980421,111
ETo,0.7756,1998,19980426,116
ETo,0.9157,1998,19980501,121
ETo,0.6894,1998,19980506,126
ETo,0.5703,1998,19980511,131
ETo,0.8267,1998,19980516,136
ETo,0.6892,1998,19980521,141
ETo,0.8217,1998,19980526,146
ETo,0.8216,1998,19980531,151
ETo,0.755,1998,19980605,156
ETo,0.8835,1998,19980610,161
ETo,0.7729,1998,19980615,166
ETo,0.9436,1998,19980620,171
ETo,0.9915,1998,19980625,176
ETo,1.304,1998,19980630,181
ETo,1.1963,1998,19980705,186
ETo,1.2913,1998,19980710,191
ETo,1.3592,1998,19980715,196
ETo,1.1512,1998,19980720,201
ETo,1.0289,1998,19980725,206
ETo,1.0675,1998,19980730,211
ETo,1.208,1998,19980804,216
ETo,1.1301,1998,19980809,221
ETo,1.1815,1998,19980814,226
ETo,1.2329,1998,19980819,231
ETo,0.9756,1998,19980824,236
ETo,1.0056,1998,19980829,241
ETo,0.9452,1998,19980903,246
ETo,0.7212,1998,19980908,251
ETo,0.8163,1998,19980913,256
ETo,0.6397,1998,19980918,261
ETo,0.5423,1998,19980923,266
ETo,0.5957,1998,19980928,271
ETo,0.4907,1998,19981003,276
ETo,0.581,1998,19981008,281
ETo,0.4785,1998,19981013,286
ETo,0.4215,1998,19981018,291
ETo,0.3536,1998,19981023,296
ETo,0.2345,1998,19981028,301
ETo,0.181,1998,19981102,306
ETo,0.1228,1998,19981107,311
ETo,0.2098,1998,19981112,316
ETo,0.2016,1998,19981117,321
ETo,0.2296,1998,19981122,326
ETo,0.2358,1998,19981127,331
ETo,0.1717,1998,19981202,336
ETo,0.0901,1998,19981207,341
ETo,0.1283,1998,19981212,346
ETo,0.0786,1998,19981217,351
ETo,0.0615,1998,19981222,356
ETo,0.1264,1998,19981227,361
ETo,0.0886,1999,19990101,1
ETo,0.1047,1999,19990106,6
ETo,0.1118,1999,19990111,11
ETo,0.1387,1999,19990116,16
ETo,0.1117,1999,19990121,21
ETo,0.1323,1999,19990126,26
ETo,0.1607,1999,19990131,31
ETo,0.1844,1999,19990205,36
ETo,0.2119,1999,19990210,41
ETo,0.1777,1999,19990215,46
ETo,0.2047,1999,19990220,51
ETo,0.2765,1999,19990225,56
ETo,0.2724,1999,19990302,61
ETo,0.2602,1999,19990307,66
ETo,0.4362,1999,19990312,71
ETo,0.6227,1999,19990317,76
ETo,0.5844,1999,19990322,81
ETo,0.4417,1999,19990327,86
ETo,0.3656,1999,19990401,91
ETo,0.4619,1999,19990406,96
ETo,0.6185,1999,19990411,101
ETo,0.7609,1999,19990416,106
ETo,0.5825,1999,19990421,111
ETo,0.5608,1999,19990426,116
ETo,0.5179,1999,19990501,121
ETo,0.7059,1999,19990506,126
ETo,0.6198,1999,19990511,131
ETo,0.8504,1999,19990516,136
ETo,1.0767,1999,19990521,141
ETo,1.02,1999,19990526,146
ETo,0.7502,1999,19990531,151
ETo,0.7527,1999,19990605,156
ETo,1.008,1999,19990610,161
ETo,1.2437,1999,19990615,166
ETo,1.2401,1999,19990620,171
ETo,1.1548,1999,19990625,176
ETo,1.2403,1999,19990630,181
ETo,1.2488,1999,19990705,186
ETo,1.2975,1999,19990710,191
ETo,1.2146,1999,19990715,196
ETo,1.4656,1999,19990720,201
ETo,1.3132,1999,19990725,206
ETo,1.2528,1999,19990730,211
ETo,1.0979,1999,19990804,216
ETo,1.0734,1999,19990809,221
ETo,1.1383,1999,19990814,226
ETo,1.0769,1999,19990819,231
ETo,1.0022,1999,19990824,236
ETo,0.9564,1999,19990829,241
ETo,0.9099,1999,19990903,246
ETo,0.894,1999,19990908,251
ETo,0.837,1999,19990913,256
ETo,0.7711,1999,19990918,261
ETo,0.8277,1999,19990923,266
ETo,0.6856,1999,19990928,271
ETo,0.6843,1999,19991003,276
ETo,0.7209,1999,19991008,281
ETo,0.6237,1999,19991013,286
ETo,0.4395,1999,19991018,291
ETo,0.604,1999,19991023,296
ETo,0.4086,1999,19991028,301
ETo,0.4689,1999,19991102,306
ETo,0.5368,1999,19991107,311
ETo,0.5038,1999,19991112,316
ETo,0.2618,1999,19991117,321
ETo,0.0832,1999,19991122,326
ETo,0.3062,1999,19991127,331
ETo,0.1284,1999,19991202,336
ETo,0.0902,1999,19991207,341
ETo,0.0854,1999,19991212,346
ETo,0.0914,1999,19991217,351
ETo,0.0788,1999,19991222,356
ETo,0.0625,1999,19991227,361
ETo,0.0472,2000,20000101,1
ETo,0.0619,2000,20000106,6
ETo,0.1613,2000,20000111,11
ETo,0.1538,2000,20000116,16
ETo,0.1336,2000,20000121,21
ETo,0.1508,2000,20000126,26
ETo,0.2085,2000,20000131,31
ETo,0.1943,2000,20000205,36
ETo,0.1709,2000,20000210,41
ETo,0.2506,2000,20000215,46
ETo,0.2687,2000,20000220,51
ETo,0.2685,2000,20000225,56
ETo,0.3556,2000,20000301,61
ETo,0.3051,2000,20000306,66
ETo,0.3996,2000,20000311,71
ETo,0.4205,2000,20000316,76
ETo,0.4903,2000,20000321,81
ETo,0.5354,2000,20000326,86
ETo,0.6938,2000,20000331,91
ETo,0.7379,2000,20000405,96
ETo,0.7592,2000,20000410,101
ETo,0.685,2000,20000415,106
ETo,0.7456,2000,20000420,111
ETo,0.8901,2000,20000425,116
ETo,1.0014,2000,20000430,121
ETo,0.6353,2000,20000505,126
ETo,0.713,2000,20000510,131
ETo,0.9302,2000,20000515,136
ETo,1.147,2000,20000520,141
ETo,1.1053,2000,20000525,146
ETo,1.1326,2000,20000530,151
ETo,1.5234,2000,20000604,156
ETo,1.0041,2000,20000609,161
ETo,1.2041,2000,20000614,166
ETo,1.3186,2000,20000619,171
ETo,1.3336,2000,20000624,176
ETo,1.4177,2000,20000629,181
ETo,1.3023,2000,20000704,186
ETo,1.4213,2000,20000709,191
ETo,1.3211,2000,20000714,196
ETo,1.437,2000,20000719,201
ETo,1.3262,2000,20000724,206
ETo,1.3201,2000,20000729,211
ETo,1.2466,2000,20000803,216
ETo,1.3168,2000,20000808,221
ETo,1.2608,2000,20000813,226
ETo,1.1646,2000,20000818,231
ETo,1.1425,2000,20000823,236
ETo,0.9033,2000,20000828,241
ETo,0.8424,2000,20000902,246
ETo,1.0035,2000,20000907,251
ETo,1.0622,2000,20000912,256
ETo,0.8411,2000,20000917,261
ETo,0.4986,2000,20000922,266
ETo,0.8427,2000,20000927,271
ETo,0.5745,2000,20001002,276
ETo,0.6372,2000,20001007,281
ETo,0.3016,2000,20001012,286
ETo,0.4835,2000,20001017,291
ETo,0.3007,2000,20001022,296
ETo,0.2373,2000,20001027,301
ETo,0.2568,2000,20001101,306
ETo,0.1332,2000,20001106,311
ETo,0.0914,2000,20001111,316
ETo,0.089,2000,20001116,321
ETo,0.1219,2000,20001121,326
ETo,0.1427,2000,20001126,331
ETo,0.1269,2000,20001201,336
ETo,0.082,2000,20001206,341
ETo,0.0837,2000,20001211,346
ETo,0.094,2000,20001216,351
ETo,0.0829,2000,20001221,356
ETo,0.0706,2000,20001226,361
ETo,0.0131,2000,20001231,366
ETo,0.1037,2001,20010101,1
ETo,0.1193,2001,20010106,6
ETo,0.0791,2001,20010111,11
ETo,0.0693,2001,20010116,16
ETo,0.1266,2001,20010121,21
ETo,0.0967,2001,20010126,26
ETo,0.1271,2001,20010131,31
ETo,0.1343,2001,20010205,36
ETo,0.1465,2001,20010210,41
ETo,0.1707,2001,20010215,46
ETo,0.1929,2001,20010220,51
ETo,0.193,2001,20010225,56
ETo,0.2558,2001,20010302,61
ETo,0.3441,2001,20010307,66
ETo,0.3585,2001,20010312,71
ETo,0.4042,2001,20010317,76
ETo,0.6106,2001,20010322,81
ETo,0.5814,2001,20010327,86
ETo,0.492,2001,20010401,91
ETo,0.4679,2001,20010406,96
ETo,0.4325,2001,20010411,101
ETo,0.7725,2001,20010416,106
